# step_dt, iter_dt, train_loss_dt, train_acc_dt, test_acc_dt, time_dt
   10.0000, 1280.0000, 2212.1562,    0.9844,    0.9648,    8.0546
   20.0000, 2560.0000,    0.0000,    1.0000,    0.9648,   16.2134
   30.0000, 3840.0000,    0.0000,    1.0000,    0.9766,   24.4124
   40.0000, 5120.0000,    0.0000,    1.0000,    0.9844,   32.6093
   50.0000, 6400.0000,    0.0000,    1.0000,    0.9805,   40.8167
   60.0000, 7680.0000,    0.0000,    1.0000,    0.9766,   50.3145
   70.0000, 8960.0000,    0.0000,    1.0000,    0.9727,   58.6669
   80.0000,10240.0000,    0.0000,    1.0000,    0.9766,   66.2297
   90.0000,11520.0000,    0.0000,    1.0000,    0.9844,   74.3704
  100.0000,12800.0000,  514.0234,    0.9844,    0.9688,   82.7401
  110.0000,14080.0000,    0.0000,    1.0000,    0.9805,   92.1122
  120.0000,15360.0000,    0.0000,    1.0000,    0.9453,  100.2348
  130.0000,16640.0000,    0.0000,    1.0000,    0.9766,  108.6260
  140.0000,17920.0000,    0.0000,    1.0000,    0.9727,  116.7635
  150.0000,19200.0000,   32.8545,    0.9922,    0.9805,  125.0797
  160.0000,20480.0000,  259.2539,    0.9922,    0.9531,  133.7331
  170.0000,21760.0000,    0.0000,    1.0000,    0.9609,  142.3006
  180.0000,23040.0000,    0.0000,    1.0000,    0.9688,  150.4797
  190.0000,24320.0000,    0.0000,    1.0000,    0.9688,  158.9929
  200.0000,25600.0000,  572.1914,    0.9922,    0.9531,  167.5138
  210.0000,26880.0000,    0.0000,    1.0000,    0.9609,  177.1397
  220.0000,28160.0000,    0.0000,    1.0000,    0.9727,  185.3707
  230.0000,29440.0000,  726.4688,    0.9922,    0.9453,  193.6421
  240.0000,30720.0000,    0.0000,    1.0000,    0.9727,  201.0405
  250.0000,32000.0000,    0.0000,    1.0000,    0.9766,  209.2787
  260.0000,33280.0000,    0.0000,    1.0000,    0.9727,  218.9119
  270.0000,34560.0000,    0.0000,    1.0000,    0.9805,  227.1673
  280.0000,35840.0000,    0.0000,    1.0000,    0.9883,  235.4402
  290.0000,37120.0000,    0.0000,    1.0000,    0.9883,  243.5854
  300.0000,38400.0000,    0.0000,    1.0000,    0.9805,  251.8196
  310.0000,39680.0000,    0.0000,    1.0000,    0.9648,  261.4686
  320.0000,40960.0000,    0.0000,    1.0000,    0.9766,  268.9022
  330.0000,42240.0000,    0.0000,    1.0000,    0.9922,  277.0009
  340.0000,43520.0000,    0.0000,    1.0000,    0.9805,  285.1249
  350.0000,44800.0000,    0.0000,    1.0000,    0.9844,  293.2751
  360.0000,46080.0000,    0.0000,    1.0000,    0.9844,  302.5981
  370.0000,47360.0000,    0.0000,    1.0000,    0.9766,  310.8643
  380.0000,48640.0000,    0.0000,    1.0000,    0.9766,  319.2297
  390.0000,49920.0000,       nan,       nan,    0.9727,  326.4682
  400.0000,51200.0000,    0.0000,    1.0000,    0.9727,  335.0010
  410.0000,52480.0000,    0.0000,    1.0000,    0.9805,  344.3654
  420.0000,53760.0000,    0.0000,    1.0000,    0.9727,  352.6676
  430.0000,55040.0000,    0.0000,    1.0000,    0.9805,  361.0142
  440.0000,56320.0000,    0.0000,    1.0000,    0.9805,  369.5136
  450.0000,57600.0000,    0.0000,    1.0000,    0.9844,  377.7389
  460.0000,58880.0000,    0.0000,    1.0000,    0.9766,  387.2969
  470.0000,60160.0000,    0.0000,    1.0000,    0.9844,  394.9609
  480.0000,61440.0000, 1554.2930,    0.9922,    0.9609,  403.3579
  490.0000,62720.0000,    0.0000,    1.0000,    0.9805,  411.6109
  500.0000,64000.0000, 1642.3477,    0.9844,    0.9766,  420.0330
  510.0000,65280.0000,    0.0000,    1.0000,    0.9766,  429.4558
  520.0000,66560.0000,    0.0000,    1.0000,    0.9766,  437.8072
  530.0000,67840.0000,    0.0000,    1.0000,    0.9766,  445.9896
  540.0000,69120.0000,    0.0000,    1.0000,    0.9844,  454.2706
  550.0000,70400.0000,    0.0000,    1.0000,    0.9844,  461.9942
  560.0000,71680.0000,    0.0000,    1.0000,    0.9883,  471.3193
  570.0000,72960.0000,    0.0000,    1.0000,    0.9805,  479.6217
  580.0000,74240.0000,    0.0000,    1.0000,    0.9766,  487.8943
  590.0000,75520.0000,    0.0000,    1.0000,    0.9766,  496.1923
  600.0000,76800.0000,  715.7500,    0.9922,    0.9883,  504.5071
  610.0000,78080.0000,  463.6758,    0.9922,    0.9883,  513.7775
  620.0000,79360.0000,    0.0000,    1.0000,    0.9453,  521.8978
  630.0000,80640.0000,    0.0000,    1.0000,    0.9844,  529.6398
  640.0000,81920.0000,    0.0000,    1.0000,    0.9883,  538.1692
  650.0000,83200.0000,    0.0000,    1.0000,    0.9805,  546.9280
  660.0000,84480.0000,    0.0000,    1.0000,    0.9844,  556.8368
  670.0000,85760.0000,    0.0000,    1.0000,    0.9805,  565.3232
  680.0000,87040.0000,    0.0000,    1.0000,    0.9844,  573.6361
  690.0000,88320.0000,  294.4277,    0.9922,    0.9766,  581.9195
  700.0000,89600.0000,  112.0664,    0.9922,    0.9609,  590.1889
  710.0000,90880.0000,    0.0000,    1.0000,    0.9531,  598.8755
  720.0000,92160.0000,    0.0000,    1.0000,    0.9766,  607.2281
  730.0000,93440.0000,    0.0000,    1.0000,    0.9727,  616.0026
  740.0000,94720.0000,    0.0000,    1.0000,    0.9414,  624.8562
  750.0000,96000.0000,    0.0000,    1.0000,    0.9805,  633.7910
  760.0000,97280.0000,  248.7031,    0.9922,    0.9609,  643.2774
  770.0000,98560.0000,    0.0000,    1.0000,    0.9609,  651.6842
  780.0000,99840.0000, 1528.8027,    0.9844,    0.9531,  659.9184
  790.0000,101120.0000,    0.0000,    1.0000,    0.9805,  667.7233
  800.0000,102400.0000,    0.0000,    1.0000,    0.9922,  676.0203
  810.0000,103680.0000,    0.0000,    1.0000,    0.9844,  685.7927
  820.0000,104960.0000,    0.0000,    1.0000,    0.9844,  694.6555
  830.0000,106240.0000,    0.0000,    1.0000,    0.9688,  703.5377
  840.0000,107520.0000,    0.0000,    1.0000,    0.9648,  712.0985
  850.0000,108800.0000,    0.0000,    1.0000,    0.9922,  720.4588
  860.0000,110080.0000,    0.0000,    1.0000,    0.9844,  729.3392
  870.0000,111360.0000,    0.0000,    1.0000,    0.9844,  737.6366
  880.0000,112640.0000,  404.3359,    0.9922,    0.9766,  745.8854
  890.0000,113920.0000,    0.0000,    1.0000,    0.9805,  754.1312
  900.0000,115200.0000,    0.0000,    1.0000,    0.9727,  762.3804
  910.0000,116480.0000,  109.5938,    0.9922,    0.9805,  772.0323
  920.0000,117760.0000,    0.0000,    1.0000,    0.9805,  780.2439
  930.0000,119040.0000,    0.0000,    1.0000,    0.9844,  788.5318
  940.0000,120320.0000,    0.0000,    1.0000,    0.9766,  796.0592
  950.0000,121600.0000,    0.0000,    1.0000,    0.9844,  804.2550
  960.0000,122880.0000,    0.0000,    1.0000,    0.9688,  813.5596
  970.0000,124160.0000,    0.0000,    1.0000,    0.9805,  822.1134
  980.0000,125440.0000,    0.0000,    1.0000,    0.9727,  830.4100
  990.0000,126720.0000,    0.0000,    1.0000,    0.9805,  839.1891
 1000.0000,128000.0000,  295.3320,    0.9844,    0.9609,  847.7654
 1010.0000,129280.0000,    0.0000,    1.0000,    0.9805,  857.3905
 1020.0000,130560.0000,  958.8867,    0.9922,    0.9648,  865.1234
 1030.0000,131840.0000,    0.0000,    1.0000,    0.9570,  873.4346
 1040.0000,133120.0000,    0.0000,    1.0000,    0.9805,  881.7292
 1050.0000,134400.0000,    0.0000,    1.0000,    0.9805,  890.0342
 1060.0000,135680.0000,    0.0000,    1.0000,    0.9727,  899.4978
 1070.0000,136960.0000,    0.0000,    1.0000,    0.9844,  907.9433
 1080.0000,138240.0000,  489.1406,    0.9922,    0.9609,  916.4249
 1090.0000,139520.0000,    0.0000,    1.0000,    0.9727,  924.8491
 1100.0000,140800.0000,    0.0000,    1.0000,    0.9336,  932.6785
 1110.0000,142080.0000,    0.0000,    1.0000,    0.9648,  942.1151
 1120.0000,143360.0000,    0.0000,    1.0000,    0.9844,  950.5285
 1130.0000,144640.0000,    0.0000,    1.0000,    0.9531,  959.0212
 1140.0000,145920.0000,    0.0000,    1.0000,    0.9766,  967.4804
 1150.0000,147200.0000,    0.0000,    1.0000,    0.9844,  976.0976
 1160.0000,148480.0000,    0.0000,    1.0000,    0.9805,  985.6081
 1170.0000,149760.0000,    0.0000,    1.0000,    0.9805,  994.0605
 1180.0000,151040.0000,    0.0000,    1.0000,    0.9805, 1001.6129
 1190.0000,152320.0000,  748.8906,    0.9922,    0.9844, 1010.1657
 1200.0000,153600.0000,  131.1758,    0.9922,    0.9805, 1018.4219
 1210.0000,154880.0000,    0.0000,    1.0000,    0.9766, 1028.1955
 1220.0000,156160.0000,    0.0000,    1.0000,    0.9766, 1036.8224
 1230.0000,157440.0000,    0.0000,    1.0000,    0.9766, 1045.6390
 1240.0000,158720.0000,    0.0000,    1.0000,    0.9805, 1054.4668
 1250.0000,160000.0000,    0.0000,    1.0000,    0.9844, 1062.2248
 1260.0000,161280.0000,    0.0000,    1.0000,    0.9727, 1071.6160
 1270.0000,162560.0000, 1027.1836,    0.9922,    0.9805, 1079.8426
 1280.0000,163840.0000,    0.0000,    1.0000,    0.9570, 1088.0473
 1290.0000,165120.0000,    0.0000,    1.0000,    0.9727, 1096.4421
 1300.0000,166400.0000,    0.0000,    1.0000,    0.9883, 1104.7725
 1310.0000,167680.0000,    0.0000,    1.0000,    0.9766, 1114.2171
 1320.0000,168960.0000,    0.0000,    1.0000,    0.9844, 1122.4493
 1330.0000,170240.0000,    0.0000,    1.0000,    0.9844, 1129.9145
 1340.0000,171520.0000,    0.0000,    1.0000,    0.9727, 1138.1896
 1350.0000,172800.0000,    0.0000,    1.0000,    0.9883, 1146.4554
 1360.0000,174080.0000,    0.0000,    1.0000,    0.9688, 1155.8144
 1370.0000,175360.0000,    0.0000,    1.0000,    0.9805, 1164.0220
 1380.0000,176640.0000,    0.0000,    1.0000,    0.9883, 1172.2078
 1390.0000,177920.0000,    0.0000,    1.0000,    0.9844, 1180.4469
 1400.0000,179200.0000,    0.0000,    1.0000,    0.9844, 1188.6603
 1410.0000,180480.0000,    0.0000,    1.0000,    0.9922, 1197.4013
 1420.0000,181760.0000,    0.0000,    1.0000,    0.9844, 1205.6007
 1430.0000,183040.0000,    0.0000,    1.0000,    0.9844, 1213.9159
 1440.0000,184320.0000,    0.0000,    1.0000,    0.9805, 1222.2961
 1450.0000,185600.0000,    0.0000,    1.0000,    0.9844, 1230.8537
 1460.0000,186880.0000,    0.0000,    1.0000,    0.9883, 1240.3156
 1470.0000,188160.0000,  191.9980,    0.9922,    0.9688, 1248.6480
 1480.0000,189440.0000,    0.0000,    1.0000,    0.9844, 1257.0592
 1490.0000,190720.0000,    0.0000,    1.0000,    0.9883, 1264.6880
 1500.0000,192000.0000,    0.0000,    1.0000,    0.9805, 1273.1196
 1510.0000,193280.0000,    0.0000,    1.0000,    0.9883, 1282.6240
 1520.0000,194560.0000,    0.0000,    1.0000,    0.9883, 1290.9975
 1530.0000,195840.0000,    0.0000,    1.0000,    0.9766, 1299.2689
 1540.0000,197120.0000, 2582.7500,    0.9922,    0.9844, 1307.5901
 1550.0000,198400.0000,    0.0000,    1.0000,    0.9766, 1315.8605
 1560.0000,199680.0000,    0.0000,    1.0000,    0.9805, 1325.2225
